protocol,train_mode,test_mode,outer_fold,metrics_path,accuracy,precision,recall,specificity,f1,roc_auc,n_rows,threshold,tn,fp,fn,tp
seizure,unbalanced_20_80,balanced_50_50,outer_fold_175,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_175/balanced_50_50/metrics.json,0.5769927536231884,0.8102189781021898,0.20108695652173914,0.9528985507246377,0.32220609579100146,0.5801925803402647,1104,0.835959792137146,526,26,441,111
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_175,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_175/unbalanced_20_80/metrics.json,0.8021739130434783,0.5138888888888888,0.20108695652173914,0.9524456521739131,0.2890625,0.5789421865154379,2760,0.835959792137146,2103,105,441,111
seizure,unbalanced_20_80,balanced_50_50,outer_fold_176,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_176/balanced_50_50/metrics.json,0.8583333333333333,0.967391304347826,0.7416666666666667,0.975,0.8396226415094339,0.8718055555555555,240,0.7637091279029846,117,3,31,89
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_176,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_176/unbalanced_20_80/metrics.json,0.93,0.89,0.7416666666666667,0.9770833333333333,0.8090909090909091,0.8763368055555556,600,0.7637091279029846,469,11,31,89
seizure,unbalanced_20_80,balanced_50_50,outer_fold_177,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_177/balanced_50_50/metrics.json,0.7067307692307693,0.9574468085106383,0.4326923076923077,0.9807692307692307,0.5960264900662252,0.8362842085798816,416,0.8839924931526184,204,4,118,90
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_177,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_177/unbalanced_20_80/metrics.json,0.8634615384615385,0.7894736842105263,0.4326923076923077,0.9711538461538461,0.5590062111801243,0.8424036150147929,1040,0.8839924931526184,808,24,118,90
seizure,unbalanced_20_80,balanced_50_50,outer_fold_178,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_178/balanced_50_50/metrics.json,0.86328125,0.9514563106796117,0.765625,0.9609375,0.8484848484848485,0.9786376953125,256,0.9225203990936279,123,5,30,98
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_178,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_178/unbalanced_20_80/metrics.json,0.9328125,0.8828828828828829,0.765625,0.974609375,0.8200836820083682,0.97674560546875,640,0.9225203990936279,499,13,30,98
seizure,unbalanced_20_80,balanced_50_50,outer_fold_179,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_179/balanced_50_50/metrics.json,0.9519230769230769,0.97,0.9326923076923077,0.9711538461538461,0.9509803921568627,0.9786501479289941,1040,0.8627462983131409,505,15,35,485
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_179,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_179/unbalanced_20_80/metrics.json,0.9642307692307692,0.8931860036832413,0.9326923076923077,0.9721153846153846,0.9125117591721543,0.9779955621301776,2600,0.8627462983131409,2022,58,35,485
seizure,unbalanced_20_80,balanced_50_50,outer_fold_180,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_180/balanced_50_50/metrics.json,0.9514925373134329,0.9820717131474104,0.9197761194029851,0.9832089552238806,0.94990366088632,0.9884265705056805,1072,0.9112098813056946,527,9,43,493
seizure,unbalanced_20_80,unbalanced_20_80,outer_fold_180,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/unbalanced_20_80/outer_fold_180/unbalanced_20_80/metrics.json,0.969776119402985,0.928436911487759,0.9197761194029851,0.9822761194029851,0.9240862230552953,0.9897048688460682,2680,0.9112098813056946,2106,38,43,493
window,balanced_50_50,balanced_50_50,outer_fold_000,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_000/balanced_50_50/metrics.json,0.9288681204569055,0.981539059463661,0.874177916233991,0.98355832467982,0.9247528377883558,0.9881612059972292,11556,0.7718082666397095,5683,95,727,5051
window,balanced_50_50,unbalanced_20_80,outer_fold_000,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_000/unbalanced_20_80/metrics.json,0.9616476289373486,0.929860088365243,0.874177916233991,0.983515057113188,0.9011596788581623,0.9879159482363545,28890,0.7718082666397095,22731,381,727,5051
window,balanced_50_50,balanced_50_50,outer_fold_001,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_001/balanced_50_50/metrics.json,0.9270508826583593,0.9814634146341463,0.8705434406368986,0.98355832467982,0.9226818306888013,0.9887572470553193,11556,0.7660945653915405,5683,95,748,5030
window,balanced_50_50,unbalanced_20_80,outer_fold_001,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_001/unbalanced_20_80/metrics.json,0.961509172724126,0.9325176121616611,0.8705434406368986,0.9842506057459328,0.9004654493376297,0.9888514801910926,28890,0.7660945653915405,22748,364,748,5030
window,balanced_50_50,balanced_50_50,outer_fold_002,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_002/balanced_50_50/metrics.json,0.930944963655244,0.9808806488991889,0.8790238836967809,0.9828660436137072,0.9271631982475356,0.988467972894884,11556,0.9046716094017029,5679,99,699,5079
window,balanced_50_50,unbalanced_20_80,outer_fold_002,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_002/unbalanced_20_80/metrics.json,0.9627898926964348,0.9310724106324473,0.8790238836967809,0.9837313949463482,0.9042998308555149,0.9883560036511897,28890,0.9046716094017029,22736,376,699,5079
window,balanced_50_50,balanced_50_50,outer_fold_003,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_003/balanced_50_50/metrics.json,0.9287815853236414,0.978743961352657,0.8766008999653859,0.9809622706818969,0.9248607687391582,0.987463009150978,11556,0.6146113276481628,5668,110,713,5065
window,balanced_50_50,unbalanced_20_80,outer_fold_003,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_003/unbalanced_20_80/metrics.json,0.961024575977847,0.9246075209930632,0.8766008999653859,0.9821304949809623,0.8999644633972993,0.987917610645457,28890,0.6146113276481628,22699,413,713,5065
window,balanced_50_50,balanced_50_50,outer_fold_004,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_004/balanced_50_50/metrics.json,0.9220318449290412,0.9822028870872058,0.8596400138456213,0.9844236760124611,0.9168435625288416,0.9868732133595148,11556,0.8430582284927368,5688,90,811,4967
window,balanced_50_50,unbalanced_20_80,outer_fold_004,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_004/unbalanced_20_80/metrics.json,0.958601592246452,0.9280642750373692,0.8596400138456213,0.9833419868466597,0.8925426774483377,0.9869331873887908,28890,0.8430582284927368,22727,385,811,4967
window,balanced_50_50,balanced_50_50,outer_fold_005,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_005/balanced_50_50/metrics.json,0.9283489096573209,0.9824561403508771,0.8722741433021807,0.9844236760124611,0.9240924092409241,0.988615313261975,11556,0.9463919401168823,5688,90,738,5040
window,balanced_50_50,unbalanced_20_80,outer_fold_005,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_005/unbalanced_20_80/metrics.json,0.9614053305642091,0.9304042828133653,0.8722741433021807,0.9836881273797161,0.9004019651630192,0.9884794674803425,28890,0.9463919401168823,22735,377,738,5040
window,balanced_50_50,balanced_50_50,outer_fold_006,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_006/balanced_50_50/metrics.json,0.9299930771893389,0.9793555855682038,0.8785046728971962,0.9814814814814815,0.9261928656144512,0.9869837111465039,11556,0.6950257420539856,5671,107,702,5076
window,balanced_50_50,unbalanced_20_80,outer_fold_006,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_006/unbalanced_20_80/metrics.json,0.9613361024575978,0.9244217810963394,0.8785046728971962,0.9820439598476982,0.9008785162836099,0.987403278492404,28890,0.6950257420539856,22697,415,702,5076
window,balanced_50_50,balanced_50_50,outer_fold_007,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_007/balanced_50_50/metrics.json,0.9277431637244722,0.9826205819175943,0.870889581169955,0.9845967462789893,0.9233874667400679,0.9874109802390779,11556,0.8190635442733765,5689,89,746,5032
window,balanced_50_50,unbalanced_20_80,outer_fold_007,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_007/unbalanced_20_80/metrics.json,0.9604707511249567,0.9270449521002211,0.870889581169955,0.9828660436137072,0.8980903087631625,0.9874656712520401,28890,0.8190635442733765,22716,396,746,5032
window,balanced_50_50,balanced_50_50,outer_fold_008,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_008/balanced_50_50/metrics.json,0.9268778123918311,0.9766183574879227,0.8746971270335756,0.9790584977500866,0.9228521866155391,0.9852280723446893,11556,0.7765581011772156,5657,121,724,5054
window,balanced_50_50,unbalanced_20_80,outer_fold_008,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_008/unbalanced_20_80/metrics.json,0.9577708549671167,0.9106306306306307,0.8746971270335756,0.9785392869505019,0.8923022598870056,0.9849794336031409,28890,0.7765581011772156,22616,496,724,5054
window,balanced_50_50,balanced_50_50,outer_fold_009,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_009/balanced_50_50/metrics.json,0.9262720664589823,0.9797428905336969,0.8705434406368986,0.9820006922810661,0.9219208211143696,0.9859966445095989,11556,0.5142536759376526,5674,104,748,5030
window,balanced_50_50,unbalanced_20_80,outer_fold_009,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_009/unbalanced_20_80/metrics.json,0.9598476981654551,0.924292539507534,0.8705434406368986,0.9821737625475944,0.8966131907308377,0.9861962571592922,28890,0.5142536759376526,22700,412,748,5030
window,balanced_50_50,balanced_50_50,outer_fold_010,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_010/balanced_50_50/metrics.json,0.9321564555209415,0.980747015787447,0.881619937694704,0.982692973347179,0.928545388261028,0.9884312201747333,11556,0.8300880193710327,5678,100,684,5094
window,balanced_50_50,unbalanced_20_80,outer_fold_010,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_010/unbalanced_20_80/metrics.json,0.9627552786431292,0.9285453882610281,0.881619937694704,0.9830391138802353,0.9044744318181818,0.9883795656792973,28890,0.8300880193710327,22720,392,684,5094
window,balanced_50_50,balanced_50_50,outer_fold_011,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_011/balanced_50_50/metrics.json,0.9331948771201107,0.9780366692131398,0.8862928348909658,0.9800969193492558,0.9299073905937898,0.986767148663465,11556,0.8491360545158386,5663,115,657,5121
window,balanced_50_50,unbalanced_20_80,outer_fold_011,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_011/unbalanced_20_80/metrics.json,0.9624783662166839,0.9230353280461427,0.8862928348909658,0.9815247490481135,0.9042910118311849,0.9873415821473915,28890,0.8491360545158386,22685,427,657,5121
window,balanced_50_50,balanced_50_50,outer_fold_012,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_012/balanced_50_50/metrics.json,0.9297334717895466,0.9743981658387466,0.8826583592938733,0.9768085842852198,0.9262622593534326,0.9857882742588022,11556,0.7515422105789185,5644,134,678,5100
window,balanced_50_50,unbalanced_20_80,outer_fold_012,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_012/unbalanced_20_80/metrics.json,0.9599861543786777,0.9143062029401219,0.8826583592938733,0.9793181031498789,0.8982035928143712,0.9865912889942767,28890,0.7515422105789185,22634,478,678,5100
window,balanced_50_50,balanced_50_50,outer_fold_013,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_013/balanced_50_50/metrics.json,0.9281882678664128,0.9824527198284266,0.8719501643883025,0.9844263713445233,0.923909057572424,0.9886096262817192,11558,0.5768118500709534,5689,90,740,5039
window,balanced_50_50,unbalanced_20_80,outer_fold_013,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_013/unbalanced_20_80/metrics.json,0.9616196573801696,0.9317677514792899,0.8719501643883025,0.9840370306281364,0.9008670778582283,0.988441182206425,28895,0.5768118500709534,22747,369,740,5039
window,balanced_50_50,balanced_50_50,outer_fold_014,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_014/balanced_50_50/metrics.json,0.9319086347118879,0.9825986078886311,0.8793908980792524,0.9844263713445233,0.9281344169482239,0.9890809732573209,11558,0.72995525598526,5689,90,697,5082
window,balanced_50_50,unbalanced_20_80,outer_fold_014,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/balanced_50_50/outer_fold_014/unbalanced_20_80/metrics.json,0.9625540750994982,0.9295774647887324,0.8793908980792524,0.9833448693545596,0.9037880135159168,0.9884906404770438,28895,0.72995525598526,22731,385,697,5082
window,unbalanced_20_80,balanced_50_50,outer_fold_000,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_000/balanced_50_50/metrics.json,0.9416753201799931,0.987208858342879,0.8949463482173763,0.9884042921426099,0.9388162672476398,0.9909943854304191,11556,0.5336423516273499,5711,67,607,5171
window,unbalanced_20_80,unbalanced_20_80,outer_fold_000,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_000/unbalanced_20_80/metrics.json,0.9696780893042575,0.9505514705882353,0.8949463482173763,0.9883610245759779,0.921911214120164,0.9908230861537677,28890,0.5336423516273499,22843,269,607,5171
window,unbalanced_20_80,balanced_50_50,outer_fold_001,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_001/balanced_50_50/metrics.json,0.9390792661820699,0.9837909992372235,0.8928695050190377,0.9852890273451022,0.936127744510978,0.9910242488876235,11556,0.7058533430099487,5693,85,619,5159
window,unbalanced_20_80,unbalanced_20_80,outer_fold_001,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_001/unbalanced_20_80/metrics.json,0.9687435098650052,0.9478228917876171,0.8928695050190377,0.9877120110764971,0.9195258889582034,0.9912869057816012,28890,0.7058533430099487,22828,284,619,5159
window,unbalanced_20_80,balanced_50_50,outer_fold_002,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_002/balanced_50_50/metrics.json,0.9447040498442367,0.9871090047393365,0.9011768778123919,0.9882312218760817,0.9421876413643355,0.9912495876925892,11556,0.3613799512386322,5710,68,571,5207
window,unbalanced_20_80,unbalanced_20_80,outer_fold_002,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_002/unbalanced_20_80/metrics.json,0.970889581169955,0.9507029395654556,0.9011768778123919,0.9883177570093458,0.9252776543758331,0.9910380611109973,28890,0.3613799512386322,22842,270,571,5207
window,unbalanced_20_80,balanced_50_50,outer_fold_003,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_003/balanced_50_50/metrics.json,0.9376947040498442,0.987095531587057,0.8869851159570786,0.9884042921426099,0.9343664539653601,0.9918877431146012,11556,0.5750929713249207,5711,67,653,5125
window,unbalanced_20_80,unbalanced_20_80,outer_fold_003,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_003/unbalanced_20_80/metrics.json,0.9692281066112842,0.9559783622458496,0.8869851159570786,0.9897888542748355,0.9201903222910495,0.9921906160810255,28890,0.5750929713249207,22876,236,653,5125
window,unbalanced_20_80,balanced_50_50,outer_fold_004,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_004/balanced_50_50/metrics.json,0.9414157147802008,0.9860872879740804,0.8954655590169609,0.9873658705434406,0.93859410430839,0.9907390483783213,11556,0.6032133102416992,5705,73,604,5174
window,unbalanced_20_80,unbalanced_20_80,outer_fold_004,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_004/unbalanced_20_80/metrics.json,0.9696780893042575,0.950055086301873,0.8954655590169609,0.9882312218760817,0.9219529579472558,0.9911794145588219,28890,0.6032133102416992,22840,272,604,5174
window,unbalanced_20_80,balanced_50_50,outer_fold_005,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_005/balanced_50_50/metrics.json,0.9460886119764624,0.9888109235729187,0.9023883696780893,0.9897888542748355,0.9436250113111936,0.9926948951520078,11556,0.49216118454933167,5719,59,564,5214
window,unbalanced_20_80,unbalanced_20_80,outer_fold_005,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/window/unbalanced_20_80/outer_fold_005/unbalanced_20_80/metrics.json,0.9712011076497058,0.9511127325793506,0.9023883696780893,0.9884042921426099,0.9261101243339254,0.9923734174314648,28890,0.49216118454933167,22844,268,564,5214
